"Date","Loop","Whitesheet.Filename","Whitesheet.Entry.Number","Time","Latitude","Longitude","Species","Multispecies","Sun","Wind","Rain","Activity","Grass.height","Grass.color","Grass.spp.1","Grass.spp.2","Grass.spp.3","Grass.spp.4","Bush.type","Photos.begin","Photos.end","Total.animals","Male..T.","Male..B.","Female..NL.","Female..L.","Female..P.","X2.year.old","X1.year.old","X6.12.months.old","X3.6.months.old","X1.3.months.old","X0.1.months.old","Notes","Distance.from.water","Distance.from.cattle","Closest.mob.size","QuickSpecies","Year","Month","Day","Hour","Minute","Other.species.1","Other.species.2","Other.species.3","Number.grasses","NDVI","EVI","Primary.habitat","Secondary.habitat","Tertiary.habitat","Distance.secondary","Distance.tertiary"
"6/3/21","2","DSCN2516","3","1314",0.481024214,36.8440771,"GZ","1","full","light","no rain","Drinking","hoof","green with some brown","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","Cynodon nlemfuensis","light","1960","2003","8","","8","","","","","","","","","","","2.3e-05","0.000645715","300","GZ","2021","6","3","13","14","Impala","","","4",0.334651499986649,0.514672343013532,"LB","LB","LB",2.5177830707627e-08,7.97550138050175e-08
"6/3/21","2","DSCN2517","1","1322",0.483220847,36.8394061,"GZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Cynodon nlemfuensis","Cynodon dactylon","light","2004","2017","4","","4","","","","","","","","","","","0.001644963","0.005460265","300","GZ","2021","6","3","13","22","Giraffe","","","4",0.277307063341141,0.394051802681244,"OB","OB","OB",3.29364162778079e-08,4.27630620971713e-08
"6/3/21","2","DSCN2517","2","1328",0.48578593,36.83735492,"GZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","light","2018","2022","2","","","","1","","","","1","","","","","0.004854869","0.00799373","220","GZ","2021","6","3","13","28","","","","4",0.339759021997452,0.547124256273174,"LB","LB","OB",6.1311553648292e-08,7.02714056355532e-08
"6/3/21","2","DSCN2517","3","1345",0.501811998,36.85066333,"GZ","0","full","light","no rain","Drinking","hock","green with some brown","Cynodon plectostachyus","Cynodon dactylon","Pennisetum mezzianum","Pennisetum stramineum","medium","2023","2044","5","","","3","","1","","1","","","","","","0.003377041","0.000314617","150","GZ","2021","6","3","13","45","","","","4",0.278413057327271,0.379766982873878,"LB","LB","LB",3.36234432882005e-08,4.07247642844037e-08
"6/3/21","2","DSCN2518","1","1404",0.474282615,36.84896837,"GZ","0","full","light","no rain","Walking","hock","green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","light","2045","2048","6","1","5","","","","","","","","","","","0.001052189","0.003837589","100","GZ","2021","6","3","14","4","","","","4",0.340710252523422,0.529642371389711,"LB","OB","LB",2.73697740930564e-08,6.85446342100873e-08
"6/4/21","1","DSCN2507","1","1025",0.452792203,36.83933094,"PZ","0","full","light","no rain","Grazing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","thick","2053","2071","6","1","","","1","3","","","1","","","","","0.002614454","0.008084535","250","PZ","2021","6","4","10","25","Giraffe","","","3",0.372086495161057,0.643578783757529,"MB","LB","MB",3.92246639619266e-08,3.99936732088989e-08
"6/4/21","1","DSCN2507","2","1045",0.477839068,36.82977621,"GZ","0","full","light","no rain","Grazing","belly","brown with some green","Pennisetum stramineum","Pennisetum mezzianum","Cynodon plectostachyus","Chloris roxburghiana","medium","2072","2126","10","","","1","","3","","6","","","","","","0.003089885","0.013580381","80","GZ","2021","6","4","10","45","Cattle","","","4",0.40557274222374,0.714923595951578,"LB","LB","LB",2.63317037863084e-08,7.05471318953914e-08
"6/4/21","1","DSCN2507","3","1102",0.482575779,36.83464424,"GZ","1","full","light","no rain","Walking","hock","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","2127","2184","8","1","7","","","","","","","","","","","0.00496521","0.00998898","300","GZ","2021","6","4","11","2","","","","4",0.350951373577118,0.570937231298366,"OB","OB","OB",5.01818072057285e-08,6.92115580828966e-08
"6/4/21","1","DSCN2507","3","1102",0.482575779,36.83464424,"PZ","1","full","light","no rain","Walking","hock","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","Pennisetum mezzianum","Cynodon plectostachyus","light","2127","2202","8","1","1","1","2","1","","","","2","","","","0.00496521","0.00998898","300","PZ","2021","6","4","11","2","","","","4",0.350951373577118,0.570937231298366,"OB","OB","OB",5.01818072057285e-08,6.92115580828966e-08
"6/4/21","1","DSCN2509","1","1119",0.482913156,36.84354778,"GZ","0","full","light","no rain","Walking","","brown with some green","Pennisetum mezzianum","Pennisetum stramineum","Cynodon plectostachyus","Cenchrus ciliaris","light","2203","2256","6","","6","","","","","","","","","","","0.000342558","0.001790065","300","GZ","2021","6","4","11","19","Elephant","","","4",0.346968948841095,0.55638978898285,"OB","MB","LB",2.43011650794643e-08,8.54265684591541e-08
"6/4/21","1","DSCN2509","2","1128",0.470724828,36.84041488,"PZ","0","full","no wind","no rain","Walking","belly","brown with some green","Enteropogon macrostachyus","Cynodon plectostachyus","Cenchrus ciliaris","Pennisetum mezzianum","medium","2257","2260","1","","1","","","","","","","","","","","0.003353027","0.00642754","80","PZ","2021","6","4","11","28","Impala","","","4",0.359042555093765,0.561237216263407,"LB","MB","LB",3.12055824276841e-08,5.72395006414577e-08
"6/4/21","1","DSCN2509","3","1138",0.47000135,36.83922024,"PZ","1","full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium","2261","2293","7","","","","","","","","","","","","","0.004578341","0.00511569","80","PZ","2021","6","4","11","38","Impala","","","4",0.327482461929321,0.496464684862769,"LB","LB","LB",1.91678311612968e-08,8.17598596440395e-08
"6/4/21","1","DSCN2509","3","1138",0.47000135,36.83922024,"GZ","1","full","light","no rain","Grazing","belly","green with some brown","Enteropogon macrostachyus","Pennisetum mezzianum","Cenchrus ciliaris","Chloris roxburghiana","medium","2261","2293","3","","2","","","","1","","","","","","","0.004578341","0.00511569","80","GZ","2021","6","4","11","38","Impala","","","4",0.327482461929321,0.496464684862769,"LB","LB","LB",1.91678311612968e-08,8.17598596440395e-08
"6/4/21","1","DSCN2510","1","1148",0.469732218,36.83658387,"PZ","0","full","light","no rain","Walking","belly","green with some brown","Pennisetum stramineum","Pennisetum mezzianum","Enteropogon macrostachyus","Chloris roxburghiana","medium","2294","2330","8","1","","1","3","","","","","1","2","","Soing'ash Dam Area ","0.006972524","0.003878054","80","PZ","2021","6","4","11","48","","","","4",0.380425989627838,0.605579399141631,"MB","LB","LB",2.08448414782606e-08,6.87293054509107e-08
"6/4/21","1","DSCN2510","2","1203",0.450930767,36.84259335,"PZ","0","full","no wind","no rain","Walking","belly","brown with some green","Themeda triandra","Pennisetum mezzianum","Cynodon plectostachyus","","thick","2331","2348","12","1","4","","1","","","","","","","1","","0.00114117","0.011463853","100","PZ","2021","6","4","12","3","Elephant"," Oryx","","3",0.333333343267441,0.517700185468914,"LB","LB","LB",2.60399227656661e-08,5.56454315835957e-08
"6/4/21","1","DSCN2510","3","1215",0.466200303,36.84099728,"PZ","0","full","light","no rain","Standing","hock","green with some brown","Pennisetum mezzianum","Cynodon nlemfuensis","Enteropogon macrostachyus","Cenchrus ciliaris","medium","2349","2377","7","1","","1","2","1","","","","1","","1","","0.002660928","0.003913263","100","PZ","2021","6","4","12","15","","","","4",0.386427372694016,0.649754809505847,"MB","MB","MB",3.27794015335574e-08,4.13115959513263e-08
"6/4/21","1","DSCN2511","1","1221",0.468424706,36.84108245,"GZ","0","full","light","no rain","Grazing","belly","green with some brown","Pennisetum mezzianum","Pennisetum stramineum","Themeda triandra","Chloris roxburghiana","medium","2378","2393","3","","3","","","","","","","","","","Soing'ash Dam Area ","0.002920207","0.005510052","80","GZ","2021","6","4","12","21","","","","4",0.282147914171219,0.414131637168142,"OB","OB","OB",3.32418161549363e-08,6.102829327269e-08
"6/4/21","1","DSCN2511","2","1227",0.47868424,36.84296581,"GZ","0","full","medium","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","Microchloa kunthii","light","2394","2402","2","","1","","","","1","","","","","","Soing'ash Dam Area ","0.001474492","0.003190475","300","GZ","2021","6","4","12","27","Impala","","","3",0.2991743683815,0.441008018327606,"LB","LB","LB",4.05175296100926e-08,5.65314757120368e-08
"6/4/21","1","DSCN2511","3","1234",0.473806177,36.84896161,"PZ","0","full","light","no rain","Walking","hock","brown with some green","Cynodon nlemfuensis","Pennisetum mezzianum","Pennisetum stramineum","Chloris roxburghiana","light","2403","2403","1","","1","","","","","","","","","","Rongai Area","0.001056888","0.00358958","100","PZ","2021","6","4","12","34","","","","4",0.375206619501114,0.63484664864361,"LB","OB","LB",2.9274585994969e-08,7.04058839587006e-08
"6/4/21","1","DSCN2512","1","1244",0.466227576,36.8506015,"PZ","0","full","light","no rain","Standing","hoof","","Cenchrus ciliaris","Pennisetum mezzianum","Digitaria macroblefara","Chloris roxburghiana","medium","2404","2459","18","1","","1","1","1","","","","1","","","Rongai Area","0.000555913","0.002410775","240","PZ","2021","6","4","12","44","Impala","","","4",0.345321863889694,0.551348202396804,"LB","LB","LB",2.08616678085856e-08,6.72913010942163e-08
"6/4/21","1","DSCN2512","2","1251",0.462679441,36.84788225,"PZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","10","1","4","","1","2","","","","2","","","","0.003821054","0.006835822","240","PZ","2021","6","4","12","51","Giraffe","","","4",0.347207576036453,0.555930487599123,"LB","LB","LB",3.20094248881577e-08,6.95379209234774e-08
"6/4/21","1","DSCN2512","2","1251",0.462679441,36.84788225,"GZ","1","full","no wind","no rain","Grazing","belly","green with some brown","Cynodon nlemfuensis","Bothriochloa insculpta","Chloris roxburghiana","Cymbopogon pospischilii","medium","2460","2490","1","","","1","","","","","","","","","","0.003821054","0.006835822","240","GZ","2021","6","4","12","51","Giraffe","","","4",0.347207576036453,0.555930487599123,"LB","LB","LB",3.20094248881577e-08,6.95379209234774e-08
"6/7/21","1","DSCN2744","1","1100",0.469817537,36.85597013,"PZ","0","full","light","no rain","Grazing","hock","brown with some green","Themeda triandra","Enteropogon macrostachyus","Bothriochloa insculpta","Cenchrus ciliaris","medium","2519","2558","10","1","","","2","2","","","1","1","","","Loitoiporeki Area ","0.005669764","0.003270442","120","PZ","2021","6","7","11","0","","","","4",0.35463085770607,0.567342381034187,"LB","LB","LB",5.04732572915049e-08,6.17232310647027e-08
"6/7/21","1","DSCN2744","2","1133",0.463384325,36.84910361,"PZ","0","full","light","no rain","Standing","hoof","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Eragrostis tenuifolia","Cenchrus ciliaris","medium","2559","2572","6","1","","","2","1","","","","1","","1","Rongai Area (Old Boma 2019)","0.002460657","0.005620932","240","PZ","2021","6","7","11","33","Impala","","","4",0.348029047250748,0.571842508948355,"LB","LB","OB",2.76044375398837e-08,7.72672884715847e-08
"6/7/21","1","DSCN2744","3","1156",0.462712747,36.84819748,"PZ","0","full","medium","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Chloris roxburghiana","medium","2573","2602","9","1","","","4","","","","1","3","","","Rongai Area (Old Boma 2019)","0.003508515","0.006642339","240","PZ","2021","6","7","11","56","","","","4",0.331978678703308,0.521298659859604,"LB","LB","LB",2.54312711125875e-08,5.62604470621619e-08
"6/7/21","1","DSCN2745","1","1213",0.469371946,36.85240759,"GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cymbopogon pospischilii","Cenchrus ciliaris","Bothriochloa insculpta","Chloris roxburghiana","medium","2603","2640","8","","8","","","","","","","","","","Nairoshi Area","0.002205942","0.001256623","240","GZ","2021","6","7","12","13","Eland","","","4",0.327374875545502,0.513457225248318,"LB","MB","OB",5.05843242056976e-08,5.78150897977959e-08
"6/7/21","1","DSCN2745","2","1258",0.46055664,36.83395197,"PZ","0","full","light","no rain","Grazing","belly","green with some brown","Cenchrus ciliaris","Microchloa kunthii","Cynodon plectostachyus","Pennisetum stramineum","medium","2641","2650","2","","2","","","","","","","","","","Lolakirding Area","0.008776385","0.005423447","250","PZ","2021","6","7","12","58","Giraffe"," Impala","","4",0.283321857452393,0.426303072143597,"OB","OB","OB",3.20307952730935e-08,4.24574385089189e-08
"6/7/21","1","DSCN2745","3","1303",0.466059446,36.83595656,"GZ","0","full","light","no rain","Walking","hock","green with some brown","Microchloa kunthii","Cenchrus ciliaris","Pennisetum stramineum","Chloris roxburghiana","medium","2651","2661","3","","3","","","","","","","","","","Lolakirding Area","0.007703143","0.00030538","80","GZ","2021","6","7","13","3","","","","4",0.290900737047195,0.423241508424713,"OB","OB","OB",5.11304085881885e-08,5.87469763960389e-08
"6/7/21","1","DSCN2746","1","1314",0.470322378,36.83921785,"PZ","0","full","light","no rain","Grazing","belly","brown with some green","Eragrostis racemosa","Pennisetum stramineum","Pennisetum mezzianum","Chloris roxburghiana","medium","2662","2678","8","1","","1","3","","","","2","1","","","Ngaremata Dam Area ","0.004552513","0.005376739","80","PZ","2021","6","7","13","14","","","","4",0.337496757507324,0.533613099646178,"LB","LB","LB",3.60807432858453e-08,6.96086350213567e-08
"6/7/21","1","DSCN2746","2","1326",0.482998215,36.82700266,"GZ","0","full","medium","no rain","Standing","hock","brown with some green","Pennisetum stramineum","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","medium","2679","2687","2","","2","","","","","","","","","","Ngaremata Dam Area ","0.005445898","0.017634828","300","GZ","2021","6","7","13","26","","","","4",0.306057155132294,0.439968456331734,"OB","OB","OB",3.1698475674317e-08,5.07356026433965e-08
"6/7/21","1","DSCN2746","3","1404",0.460702646,36.83262721,"GZ","0","full","light","no rain","Grazing","hock","brown with some green","Cenchrus ciliaris","Cynodon plectostachyus","Microchloa kunthii","Harpachne schimperi ","medium","2688","2739","9","","","2","","3","4","","","","","","Lolakirding Area","0.010081555","0.00517713","250","GZ","2021","6","7","14","4","Impala","","","4",0.318278044462204,0.505643172135436,"OB","OB","OB",1.98796478573137e-08,8.8254035056866e-08
"6/11/21","2","DSCN6467","1","1049",0.468179402,36.85649734,"PZ","0","full","light","no rain","Grazing","hock","green with some brown","Cynodon plectostachyus","Pennisetum stramineum","Pennisetum mezzianum","","medium","2762","2799","15","2","","","5","2","","1","1","3","1","","","0.00564316","0.002268881","120","PZ","2021","6","11","10","49","Impala","","","3",0.399297118186951,0.636089577950043,"MB","LB","LB",4.10115811989341e-08,7.00194482642957e-08
"6/11/21","2","DSCN6467","2","1112",0.487034912,36.83918047,"PZ","0","full","light","no rain","Standing","hoof","brown with some green","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Pennisetum mezzianum","light","2800","2820","8","1","","","2","2","","1","","1","1","","","0.004004867","0.006293382","220","PZ","2021","6","11","11","12","Giraffe","","","4",0.350149184465408,0.565930212169034,"LB","LB","LB",4.03181104950956e-08,5.16128406936979e-08
"6/11/21","2","DSCN6467","3","1116",0.493316713,36.83986356,"GZ","0","full","light","no rain","Walking","hoof","brown","Cynodon nlemfuensis","Pennisetum stramineum","","","medium","2821","2835","2","","2","","","","","","","","","","","0.00307664","0.005365706","240","GZ","2021","6","11","11","16","Oryx","","","2",0.315369248390198,0.466489518748155,"OB","OB","LB",3.2804393058744e-08,7.68024432407769e-08
"6/11/21","2","DSCN6468","2","1135",0.506908785,36.84485621,"GZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","8","","","2","3","","","","2","1","","","","0.000622674","0.0063628","300","GZ","2021","6","11","11","35","","","","3",0.325518488883972,0.495232869195418,"OB","OB","OB",2.26453983530791e-08,6.84462724996501e-08
"6/11/21","2","DSCN6468","2","1135",0.506908785,36.84485621,"PZ","1","full","light","no rain","Walking","hoof","brown with some green","Cynodon nlemfuensis","Cynodon plectostachyus","Pennisetum stramineum","","open grassland","2836","2868","4","1","","1","1","","","","1","","","","","0.000622674","0.0063628","300","PZ","2021","6","11","11","35","","","","3",0.325518488883972,0.495232869195418,"OB","OB","OB",2.26453983530791e-08,6.84462724996501e-08
"6/11/21","2","DSCN6468","3","1146",0.501219762,36.85362203,"PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","8","1","","","3","1","","","","3","","","","0.005252369","0.001990194","300","PZ","2021","6","11","11","46","","","","2",0.29653924703598,0.413721282504418,"LB","OB","LB",3.67487744628298e-08,4.11527485237325e-08
"6/11/21","2","DSCN6468","3","1146",0.501219762,36.85362203,"GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","light","2869","2888","4","","","2","","2","","","","","","","","0.005252369","0.001990194","300","GZ","2021","6","11","11","46","","","","2",0.29653924703598,0.413721282504418,"LB","OB","LB",3.67487744628298e-08,4.11527485237325e-08
"6/11/21","2","DSCN6469","1","1151",0.4996549,36.85290731,"PZ","0","full","light","no rain","Resting","hoof","brown with some green","Cynodon nlemfuensis","","","","open grassland","2889","2902","10","1","","1","3","1","","1","","2","1","","","0.00504034","0.000986362","350","PZ","2021","6","11","11","51","Impala","","","1",0.296007335186005,0.412720757614538,"OB","OB","OB",2.68428159030164e-08,5.37001332404545e-08
"6/12/21","2","DSCN6473","1","929",0.469275261,36.85893522,"PZ","0","full","light","no rain","Walking","hoof","brown with some green","Cynodon plectostachyus","Eragrostis racemosa","Eragrostis tenuifolia","","light","2904","2910","3","","","","","","","","","","","","","0.005235401","0.001167787","120","PZ","2021","6","12","9","29","","","","3",0.339247196912766,0.53480988736866,"MB","MB","LB",4.90500945594113e-08,6.17215257304347e-08
"6/12/21","2","DSCN6473","3","936",0.481999607,36.86130672,"GZ","0","full","light","no rain","Grazing","hoof","brown","Cynodon plectostachyus","Themeda triandra","Pennisetum stramineum","","light","2911","2976","8","","1","5","1","2","1","","1","","","","","0.003380601","0.004698926","300","GZ","2021","6","12","9","36","Impala","","","3",0.304122507572174,0.463321848980764,"OB","OB","OB",5.84401543764849e-08,6.88751871287365e-08
"6/12/21","2","DSCN6474","1","948",0.494588851,36.85550559,"GZ","0","full","light","no rain","","","","Cynodon plectostachyus","Cyperus teneristolon","Themeda triandra","Pennisetum stramineum","light","2977","3015","8","","1","2","2","1","1","","1","","1","","","0.00499344","0.005057957","300","GZ","2021","6","12","9","48","","","","4",0.321239620447159,0.491140215716487,"OB","LB","OB",3.3466327167205e-08,5.03846607051326e-08
"6/12/21","2","DSCN6474","2","957",0.499494302,36.85235698,"PZ","0","part","light","no rain","Resting","hoof","brown with some green","Cynodon plectostachyus","Pennisetum stramineum","","","open grassland","3016","3034","8","","1","","2","3","","","","2","","","","0.004471215","0.000680397","350","PZ","2021","6","12","9","57","","","","2",0.275854051113129,0.379888625744095,"OB","MB","OB",3.44830825471901e-08,7.24324296332395e-08
"6/12/21","2","DSCN6474","3","1000",0.502229636,36.84822441,"PZ","0","part","light","no rain","Grazing","hoof","brown","Themeda triandra","Cynodon dactylon","Eragrostis tenuifolia","Pennisetum stramineum","light","3017","3072","8","","1","","2","3","","","2","","","","","0.001006973","0.001186532","160","PZ","2021","6","12","10","0","Giraffe","","","4",0.357037037611008,0.561684275947794,"MB","OB","MB",3.11412816879851e-08,6.80872871786836e-08
"6/12/21","2","DSCN6475","2","1011",0.494827,36.84305705,"GZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3037","3138","19","","12","1","","2","2","2","","","","","","0.00076347","0.002415131","240","GZ","2021","6","12","10","11","","","","0",0.321420162916183,0.497887529137529,"LB","LB","OB",3.11040311606267e-08,5.89943870311815e-08
"6/12/21","2","DSCN6475","2","1011",0.494827,36.84305705,"PZ","0","part","light","no rain","Walking","","brown with some green","","","","","light","3139","3147","6","","1","1","2","","","","1","1","","","","0.00076347","0.002415131","240","PZ","2021","6","12","10","11","","","","0",0.321420162916183,0.497887529137529,"LB","LB","OB",3.11040311606267e-08,5.89943870311815e-08
"6/12/21","2","DSCN6475","3","1024",0.491920776,36.83810894,"GZ","0","full","no wind","no rain","Grazing","hock","","Pennisetum stramineum","Cynodon plectostachyus","Cynodon nlemfuensis","Chloris roxburghiana","open grassland","3148","3163","5","1","","","2","","","","2","","","","","0.004642319","0.007593923","240","GZ","2021","6","12","10","24","Impala","","","4",0.332655131816864,0.50576134869693,"OB","OB","OB",5.02826453363893e-08,5.43561845099663e-08
"6/12/21","2","DSCN6476","1","1032",0.482766878,36.83849898,"GZ","0","","","","","","","","","","","","3164","3175","3","","1","","","1","","","1","","","","","0.002080432","0.00621252","300","GZ","2021","6","12","10","32","","","","0",0.322854936122894,0.510844748858448,"LB","LB","OB",4.03096140268623e-08,6.11828290917528e-08
"6/12/21","2","DSCN3247","2","1057",0.463730569,36.8360119,"GZ","0","full","light","no rain","Grazing","belly","brown with some green","Cynodon plectostachyus","Pennisetum mezzianum","Eragrostis tenuifolia","Chloris roxburghiana","medium","3176","3195","5","","","1","","","4","","","","","","Rongai Area","0.00742136","0.002150897","80","GZ","2021","6","12","10","57","Impala"," Oryx","","4",0.295377135276794,0.455466346514594,"OB","OB","OB",4.18583112174603e-08,7.16997008418938e-08
"6/12/21","2","DSCN3248","1","1158",0.453275435,36.84151147,"PZ","0","full","no wind","no rain","Standing","hock","brown with some green","Pennisetum mezzianum","Cynodon plectostachyus","Pennisetum stramineum","","light","3196","3204","5","1","","2","","1","","1","","","","","Soing'ash Dam Area ","0.000680975","0.009024715","100","PZ","2021","6","12","11","58","Elephant","","","3",0.304974764585495,0.451955267469193,"LB","OB","OB",3.65298526139081e-08,3.6983671907338e-08
"6/17/21","2","DSCN7997","2","1100",0.485345348,36.85832857,"PZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3271","3329","35","1","12","1","7","2","","","1","4","1","1","","0.007855531","0.002594945","200","PZ","2021","6","17","11","0","","","","4",0.327249675989151,0.508187686978429,"LB","LB","LB",2.39764442885834e-08,6.64143175465009e-08
"6/17/21","2","DSCN7997","2","1100",0.485345348,36.85832857,"GZ","1","full","light","no rain","Grazing","hoof","green with some brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","Enteropogon macrostachyus","medium","3330","3343","1","","","1","","","","","","","","","","0.00491446","0.003120291","350","GZ","2021","6","17","11","0","","","","4",0.327249675989151,0.508187686978429,"LB","LB","LB",2.39764442885834e-08,6.64143175465009e-08
"6/17/21","2","DSCN7998","1","1218",0.495867459,36.85341515,"PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Cynodon nlemfuensis","Microchloa kunthii","Digitaria macroblefara","light","3368","3409","22","2","","","7","3","","","1","2","4","","","0.001032168","0","240","PZ","2021","6","17","12","18","","","","4",0.295431971549988,0.431534667827096,"LB","LB","LB",2.97009848473823e-08,4.48146509119302e-08
"6/17/21","2","DSCN7998","2","1240",0.49890006,36.85149937,"GZ","0","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","Pennisetum stramineum","","medium","3410","3441","5","","","2","","2","","","","","","","","0.002208407","0.00337879","300","GZ","2021","6","17","12","40","","","","3",0.296389162540436,0.41421362489487,"OB","OB","MB",2.32928433955927e-08,5.79400274086108e-08
"6/17/21","1","DSCN8005","1","1345",0.481106358,36.84576039,"GZ","0","full","light","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Cyperus rubicundus","","open grassland","3442","3445","1","","","","","","1","","","","","","","0.00169746","0.001238216","300","GZ","2021","6","17","13","45","","","","3",0.317704528570175,0.465574005153163,"LB","LB","LB",4.05405837670325e-08,5.11962331575959e-08
"6/17/21","1","DSCN8005","2","1407",0.478605384,36.8441942,"GZ","1","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","open grassland","3446","3458","3","","3","","","","","","","","","","","0.000244215","0.002862037","300","GZ","2021","6","17","14","7","Elephant","","","2",0.323334157466888,0.482887779083431,"LB","LB","LB",3.45257807421226e-08,4.01937115770119e-08
"6/17/21","1","DSCN8005","2","1407",0.478605384,36.8441942,"PZ","1","full","light","no rain","Resting","hoof","brown","Cynodon plectostachyus","Cynodon nlemfuensis","","","open grassland","3446","3458","5","","","","","","","","","","","","","0.000244215","0.002862037","300","PZ","2021","6","17","14","7","Elephant","","","2",0.323334157466888,0.482887779083431,"LB","LB","LB",3.45257807421226e-08,4.01937115770119e-08
"6/17/21","1","DSCN8005","3","1448",0.463599599,36.85093968,"PZ","0","full","light","no rain","Grazing","hoof","brown with some green","Pennisetum stramineum","Enteropogon macrostachyus","","","medium","3459","3464","5","1","","","2","","1","","2","","","","","0.000628761","0.004876618","240","PZ","2021","6","17","14","48","","","","2",0.311159312725067,0.478680014831294,"LB","LB","OB",2.80956474285653e-08,5.47821932132876e-08
"6/18/21","2","DSCN7111","1","1018",0.476327475,36.85975704,"PZ","0","full","no wind","no rain","Resting","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Digitaria macroblefara","Cyperus rubicundus","light","3475","3499","7","1","","","3","","","","","1","","2","","0.003994164","0","300","PZ","2021","6","18","10","18","","","","4",0.397326201200485,0.683092764549049,"LB","LB","LB",5.29676495767445e-08,7.19300522312756e-08
"6/18/21","2","DSCN7111","2","1026",0.480382894,36.86146569,"PZ","0","full","no wind","no rain","Resting","","brown","Cyperus rubicundus","Cynodon plectostachyus","Microchloa kunthii","Pennisetum stramineum","light","3500","3514","5","1","","","","2","","2","","","","","DSCN3510 collared","0.003994164","0","300","PZ","2021","6","18","10","26","Impala","","","4",0.31768611073494,0.491995887795565,"OB","OB","OB",1.92391537476949e-08,8.51428694043293e-08
"6/18/21","2","DSCN7112","1","1041",0.499592772,36.85476823,"GZ","1","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","6","1","","2","","1","1","1","","","","","","0.000739505","0","300","GZ","2021","6","18","10","41","Impala","","","4",0.32533073425293,0.502801756777222,"LB","LB","LB",3.63818772702369e-08,4.39079734156024e-08
"6/18/21","2","DSCN7112","1","1041",0.499592772,36.85476823,"PZ","1","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","2","","","","","","","","","","","","","0.001650084","0.000811616","220","PZ","2021","6","18","10","41","Impala","","","4",0.32533073425293,0.502801756777222,"LB","LB","LB",3.63818772702369e-08,4.39079734156024e-08
"6/18/21","2","DSCN7112","1","1041",0.499592772,36.85476823,"Cattle","","full","no wind","no rain","Grazing","hoof","brown","Enteropogon macrostachyus","Pennisetum stramineum","Pennisetum mezzianum","Aristida adscensionis","light","3515","3530","300","","","","","","","","","","","","","0.00059091","0","300","Cattle","2021","6","18","10","41","Impala","","","4",0.32533073425293,0.502801756777222,"LB","LB","LB",3.63818772702369e-08,4.39079734156024e-08
"6/18/21","2","DSCN7112","3","1110",0.48732613,36.84671643,"GZ","0","full","no wind","no rain","Walking","hoof","brown","Cynodon plectostachyus","Pennisetum stramineum","Microchloa kunthii","Pennisetum mezzianum","light","3531","3537","1","1","","","","","","","","","","","","0.002240234","0","100","GZ","2021","6","18","11","10","","","","4",0.315399795770645,0.480776465277255,"LB","LB","LB",4.46264014956293e-08,5.03700865032385e-08
